y_true,y_pred
27.164968,27.323938
8.376708,8.480949
21.537275,21.523172
40.25334,40.159267
27.835835,27.359568
14.430889,14.765451
20.816483,20.703499
38.895157,38.650074
30.348345,30.515512
27.991583,27.21003
34.89827,34.635254
16.430244,16.179747
33.55085,34.042625
37.415485,37.106453
26.903248,26.219366
32.14393,32.118095
28.771112,28.797186
39.156395,39.58203
8.420148,8.567485
16.400007,16.288351
13.870664,13.408442
40.215923,40.21688
38.437237,38.619347
11.251952,11.088669
28.506166,28.993608
41.185642,41.742992
10.877685,10.385853
21.683332,21.384073
8.150247,8.408868
17.846157,17.500166
30.18063,30.712387
39.61817,39.38035
36.562576,36.36992
40.523857,40.297806
33.2005,33.627068
36.99884,36.345406
32.857033,32.177246
10.404377,10.494166
12.019098,12.423719
25.56393,25.66668
24.85401,24.840172
38.638535,38.648415
23.982628,23.660898
28.108849,28.999323
22.782476,22.023085
36.31599,36.568115
18.10217,18.557001
18.09295,18.639925
19.203222,19.44495
9.890781,9.211605
15.940096,15.685698
9.0533285,9.069214
41.77309,41.59655
28.69346,28.757456
29.161098,29.546804
26.995777,26.344082
21.623077,21.471582
39.965614,39.46717
39.321377,39.32399
30.06719,30.712387
21.67814,21.589468
37.89779,37.211056
24.111174,24.709013
16.364166,16.498516
23.251377,23.796606
21.907366,21.523172
22.640856,21.99062
41.257805,41.913727
33.761654,33.79355
36.88552,36.206898
18.527082,18.550776
24.685585,24.566143
32.167923,32.099346
15.668303,15.509487
30.326048,30.604338
30.45619,30.498455
36.914288,36.56812
8.432913,8.400918
24.666527,24.671278
29.840363,29.840849
24.875187,24.709013
10.111735,10.522034
10.929474,10.562302
33.901035,33.72162
40.843937,40.540154
31.630333,31.385935
33.30317,33.769897
28.319088,28.893803
28.086735,28.859283
24.465494,24.477777
23.627142,23.834986
18.14118,18.852167
35.552414,35.68741
17.352097,17.387156
17.74478,17.439098
8.002905,8.422853
24.774998,24.497374
23.09367,23.796606
22.143415,22.023083
34.331875,34.660496
41.53913,41.913727
31.52216,31.316502
22.060322,22.256916
34.43133,34.61673
10.4239435,10.385852
29.415749,29.65116
37.01329,37.075027
11.054166,11.514659
40.67446,40.382957
37.371853,37.37168
19.801851,19.775661
19.956959,19.410112
41.03442,41.74299
28.570631,28.999323
26.98371,26.524961
25.302038,25.602537
19.774769,19.708078
32.78327,32.324944
18.912672,18.532324
16.85945,16.68173
21.341621,21.471582
16.461796,16.498514
39.342068,39.279465
29.984823,29.849728
8.091557,8.792406
8.384469,8.5352955
38.336864,38.652046
32.372032,32.18864
38.35481,38.921444
26.345592,26.29112
41.811676,41.616646
28.543037,28.65439
13.086784,13.698978
35.345245,35.47889
31.153069,31.316502
21.009045,21.566505
34.084126,34.82224
16.110611,16.557621
39.12151,39.58203
26.85922,26.142668
29.363628,29.601616
30.44243,30.395105
26.376486,26.142668
21.319233,21.384075
28.674736,28.989437
11.078463,11.471022
17.604475,17.074766
32.115993,32.350624
37.476357,37.331085
19.646557,19.362703
12.493139,12.424261
39.70638,39.525158
41.505424,41.672607
16.964003,16.495909
25.106676,25.492178
38.600094,38.623024
24.570988,24.65008
32.474365,32.05556
26.985231,26.411287
28.283749,28.999325
41.287632,41.719208
28.382498,28.679468
11.150318,11.365124
37.432194,37.088104
11.123767,11.688049
35.565735,35.519043
11.408839,11.20602
26.261871,26.562044
19.509113,19.458363
19.658947,19.679073
16.19294,16.085989
11.788905,11.208898
9.099851,9.347448
35.156494,35.3926
12.9891615,12.580723
15.68027,15.509486
31.056099,31.340826
24.23184,24.671278
20.354187,20.397093
18.07304,18.491924
37.36047,37.234146
39.230152,39.499184
10.717561,10.614883
17.835365,17.500166
35.977726,35.47889
19.524588,19.775661
27.60369,27.264845
37.797573,37.261692
35.33282,35.48052
12.497198,12.424261
14.113267,14.602389
31.906183,31.596449
20.781515,20.687063
20.35227,20.386446
12.687509,12.388746
10.504863,10.2841
18.241034,18.656488
20.71499,20.468876
38.845345,38.569412
15.346782,15.481689
25.575844,25.303345
19.2419,19.679071
21.374605,21.547419
21.471704,21.547419
22.755072,22.235651
20.612795,20.386446
32.851757,32.25241
29.997297,29.715578
17.043385,17.43411
29.210707,29.505688
12.103223,12.411924
27.945816,27.417154
12.021031,12.411923
9.995877,9.628805
29.729214,29.598019
20.40444,20.468876
28.68254,28.690016
13.374706,13.580078
34.091347,34.868443
33.73719,33.772415
23.894691,23.984026
20.466715,20.642374
27.532255,27.231401
40.951977,40.540154
9.684325,9.627748
22.633022,22.023083
37.34337,37.211056
19.859774,19.679262
39.771122,39.50441
16.764845,16.509903
41.370403,41.803688
40.361855,40.27933
18.846775,18.846895
40.729908,40.042793
31.578516,31.321348
15.654387,15.509487
12.228094,12.563365
29.441137,29.505686
32.424454,32.099346
21.235847,21.47158
25.999346,25.602537
38.134712,38.6063
33.91103,33.627068
41.331932,41.727467
37.476498,37.37168
35.00287,35.492485
13.079874,13.638432
28.962055,28.79497
18.706509,18.846895
20.91613,20.593025
40.963253,40.382957
11.486664,11.564129
36.57212,36.41769
26.419867,26.363539
23.219929,23.796606
23.262932,23.719862
33.76416,33.79355
8.545205,8.340332
20.012861,20.715452
20.443064,20.60918
8.923886,8.615742
40.466354,40.354046
10.306952,10.421347
31.099285,31.439322
22.387455,22.404993
18.745134,18.532324
19.793274,19.679071
27.450775,27.174543
12.384251,12.393077
18.275553,18.491924
16.340029,16.512398
18.458086,18.911356
17.021841,17.419977
40.93339,40.22896
15.269001,15.463321
31.609484,31.596449
27.839838,27.174543
32.571186,32.47921
27.470764,27.231401
33.788025,33.75343
29.665651,29.568258
21.527227,21.173388
36.81882,36.206898
27.745039,27.079983
19.223322,19.70986
26.826786,26.29112
37.95763,37.33109
24.82647,24.613344
23.640205,23.660898
40.46475,40.042793
31.346603,31.523952
34.24789,34.797333
41.78989,41.7547
36.817207,36.29776
26.43007,26.524961
37.088314,37.249763
27.164507,27.231398
8.868136,8.796017
22.704546,22.433481
15.378471,15.396776
31.46691,31.385935
31.7525,31.38047
34.728554,34.868443
15.151333,15.322153
17.829258,17.074766
14.325472,14.714853
39.33302,39.32399
16.162485,16.509903
35.726223,35.68741
20.78611,20.541208
30.193188,30.52027
13.621489,13.405851
39.22717,39.50441
39.72377,39.438046
15.610369,15.685698
37.49385,37.075027
9.58896,9.211605
31.324358,31.439322
27.557877,27.233568
31.417154,31.333529
10.218795,10.421345
14.422562,14.548406
25.553034,25.650427
12.702204,12.423718
24.817896,24.566143
28.558098,28.859282
13.077928,13.408441
8.3091545,8.422853
19.26758,19.683218
37.3086,37.403564
36.6532,36.568115
12.312483,12.334343
9.9576845,9.347448
19.002653,19.679262
31.450691,31.34892
10.360962,10.385852
40.61954,40.042793
9.0014515,9.194878
34.81248,34.488
15.257099,15.396777
14.266372,14.403686
41.75844,41.761158
39.06277,39.499184
23.279612,23.863047
15.423694,15.844639
22.081694,22.404997
31.794676,31.242441
40.468014,40.290794
39.571712,39.416836
8.961423,8.792406
8.117267,8.717843
20.291212,20.296265
20.867373,20.363459
19.391975,19.679071
13.761834,13.580078
35.06906,35.41714
29.425934,29.495016
32.74949,32.324944
29.770649,29.849728
32.749435,32.177246
38.525433,38.648415
8.629089,8.257744
24.090256,24.65008
25.215546,25.602537
23.417065,23.751265
20.622509,20.468876
36.62315,36.29047
36.233818,36.41769
36.654167,36.29047
32.02401,32.31937
35.36491,35.70197
29.565954,29.721605
38.023296,38.569645
40.159386,40.30921
17.612633,17.500166
17.087036,17.439098
24.513842,24.613344
15.101437,15.710617
39.46059,39.42521
31.765415,31.34892
31.099298,31.34892
36.51386,36.18613
36.63186,36.217293
34.846176,34.635254
28.357231,28.730688
22.526478,21.99062
33.163155,33.72162
35.671497,35.725082
37.470364,37.112
31.87481,31.38047
12.859364,12.38534
34.35264,34.67338
18.08436,18.745218
12.480795,12.222288
41.162228,41.7547
38.3684,38.619347
12.445918,12.18712
32.432434,32.534348
31.932219,31.34892
35.389774,35.466682
30.458118,30.604338
19.204506,19.480051
27.121086,27.25408
15.7512665,15.509487
8.138848,8.408867
14.203385,14.755722
22.855871,22.18136
12.674003,12.580725
35.765095,35.70197
31.908766,31.242443
39.927593,39.472595
13.86925,13.772584
